episode,text
154,"[Johnnie reaches out to Lumpy Space Princess.]
"
154,"Princess Bubblegum: You asked me to use this.
"
154,"Lumpy Space Princess: Don't touch me! [floats away] You pretty skunk! You don't know heartache with the whole Candy Kingdom in love with your bubblegum buns...! [floats out the window]
"
154,"[Johnnie bows his head, crestfallen, as the border fades to black.]
"
154,"Princess Bubblegum: [sighs] [sits down and pours herself a drink]
"
155,"[Snoring is heard coming from a nest atop a rock jutting out of an expanse of water. A winged Lemonhope stands up in the nest, stretches, and yawns. He flies toward the sun, then dives down to the water and dips his hand in. He flies past three standalone gray doors and lands in front of a red one. He tries turning the knob, but suddenly hears knocking coming from the other side. He looks around the other side, but no one is there. The knocking continues and doorbells ring. Lemonhope wakes up to the sound of Princess Bubblegum ringing a hand bell, signifying the resumption of class. Finn runs in, while Lemonhope, resting against a tree, groans and pulls at his face before reluctantly entering the school. Inside, a film starts playing titled ""Hello! And Keep Away From Castle Lemongrab.""]
"
155,"Earl of Lemongrab: Hello! And keep away from Castle Lemongrab!
"
155,"[Lemonhope doodles on his paper while the movie plays. Lemongrab addresses the audience.]
"
155,"Lemongrab: How are you today? Mm, I see. Yes. I'm inside my fortified totalitarian city-state. Hello, I'm Lemongrab.
"
155,"Lemongrab 2: [from inside Lemongrab] Me too!
"
155,"[Lemongrab pinches his side.]
"
155,"Lemongrab 2: Ow!
"
155,"Lemongrab: Mm. Unacceptable.
"
155,"[The film switches to a view of a Lemon Person in chains.]
"
155,"Lemongrab: Things have never been better here at Castle Lemongrab.
"
155,"[A Lemon Person is in stocks and one draws in the sand with the back of a hoe.]
"
155,"Lemongrab: I have never been fatter.
"
155,"[A chain gang drudges by.]
"
155,"Lemongrab: And since the expulsion of Lemonhope...
"
155,"[A Lemon Person dressed like Lemonhope stands on a ledge.]
"
155,"Lemongrab: We have reached peak societal obediency.
"
155,"[The Lemon Person is pushed off with a stick.]
"
155,"Lemongrab: Law, order...
"
155,"[A Lemon Person smashes a harp with a mallet.]
"
155,"Lemongrab: Harp-smashing.
"
155,"[""We've have it all"" appears onscreen.]
"
155,"Lemongrab: We've have it all!
"
155,"[Lemonhope continues doodling while his harp rests on the floor beside him.]
"
155,"Lemongrab: Mm, the pleasure. Smash another! Ooh, who is this?
"
155,"[He points to a frowning Lemon Person who tries crawling away. He picks him up.]
"
155,"Lemongrab: [speaking for the Lemon Person] I'm one of my subjects! I'm being punished for helping Lemonhope. But that's okay! [turns him upside down and smiles similarly]
"
155,"[Lemonhope draws a beard on his self-portrait and smiles.]
"
155,"Lemongrab: Yes, morale has never been higher since we got rid of hope. In conclusion, no one needs to come here ever, especially Lemonhope, and I ate my brother. Goodbye!
"
155,"[Lemongrab starts retching and bulging as Lemongrab 2 calls out from within his mouth.]
"
155,"Lemongrab 2: Save us, Lemonhope! You're our only lemon-ho—!
"
155,"[""Stay Out!"" is displayed onscreen. Princess Bubblegum turns off the projector and snaps her fingers.]
"
155,"Princess Bubblegum: Lights on. [The lights turn on.] Oh, Lemonhope, were you even paying attention?
"
155,"Lemonhope: Mmmmmm, yes. [draws shades on his self portrait]
"
155,"Princess Bubblegum: I know this is a lot to take in, but one day, saving those lemons is going to be your responsibility. They're in trouble, and you need to work harder at this.
"
155,"Lemonhope: Eh... [groans] I don't know. I'm not too worried about other people, I guess. Like, I got me, and they got them. Mm.
"
155,"Princess Bubblegum: O-kay... Let's try something else. [opens a drawer and takes out two cupcakes] These are cupcakes.
"
155,"Finn: Cup-cups!
"
155,"Princess Bubblegum: Lemonhope, [gives him both cupcakes] you have two cupcakes. Finn has no cupcakes. Lemonhope, will you give Finn one of your cupcakes?
"
155,"Lemonhope: Um...
"
155,"Finn: [whispers] Yes.
"
155,"Lemonhope: Oh... but I don't want to! I want both cupcakes. Finn can get his own cupcakes! [licks thumb and jabs it into both cupcakes]
"
155,"Princess Bubblegum: [sighs] Maybe we need something more hands-on. Hey, Finn, listen, that's it for class today.
"
155,"Finn: Whoop! [runs out] Whoop-whoop-whoop-whoop-whoop...
"
155,"Princess Bubblegum: [shouting after him] But read the next three chapters of your geometry text! Well, at least he's street-smart. [pats Lemonhope's hair] Okay, dude, we're going on a field-trip.
"
155,"[The two walk toward Castle Lemongrab and come to a halt.]
"
155,"Princess Bubblegum: This is the Lemon Earldom perimeter. Unfortunately, there are pacts and treaties preventing me from getting any closer. We should cloak. [hits a button on her and Lemonhope's wristbands, turning them invisible] I know you don't like thinking about Castle Lemongrab, but it's where your family is. They set you free, and now they're being punished for it. It rips. Look!
"
155,"[A rope drops from over the wall, and a Lemon Person hurriedly climbs down it. He makes a run for it, but a searchlight spots him.]
"
155,"Lemon Person: Remember, Lemonhope!
"
155,"[A lemon bird swoops down and picks him up. It drops him inside the mouth of the Lemongrab-shaped dome.]
"
155,"Lemongrab: I'm going to eat you!
"
155,"[Munching sounds are heard as the Lemon Person's screams are suddenly silenced.]
"
155,"Lemongrab: I did it!
"
155,"Princess Bubblegum: D'ya see? They helped you. You have to help them now. It's your responsibility.
"
155,"Lemonhope: No! I don't have to do anything that I don't want to. They set me free, and free means I decide what I do, not them and not you!
"
155,"Princess Bubblegum: Dude, I'm sorry, but that attitude is unacceptable—oh! I mean... [sees that Lemonhope left] Lemonhope?
"
155,"[His footprints lead into the forest. Princess Bubblegum uncloaks her face, showing concern. The sun is now low in the sky. A raccoon dressed in Lemonhope's clothes chews at its wristband, cloaking and uncloaking itself. Lemonhope emerges, strumming his harp and carrying his flute.]
"
155,"Lemonhope: ?Lemonhope's got feet that take him to fun. [toots flute] Lemonhope's got meat that's warm in the sun. [plays flute] Lemonhope's got no future plans, fully undeterred. No shirts, [pokes owl with flute] no pants, [pokes owl] no ""won't""s, [spills owl's water] no ""can't""s.
"
155,"[The owl flies away.]
"
155,"Lemonhope: ?My body's free like a li'l baby bird. Caw! Lemonhope's got legs that'll strut hot struts. Lemonhope's got thighs that'll pump both butts. He's... got a harp, s'got a flute, free to strum, [kicks bird's nest] free to toot! Free from PB-gum, I'm a lemon of [drums belly] freedom!? [climbs down rocks toward a burning village] Oh. It's warm.
"
155,"[A bell rings. Lemonhope turns to see a pirate ship sailing past the dock.]
"
155,"Pirate: Pick it up, you chumps! We've got to make Deaveston by brunch.
"
155,"Lemonhope: Oh, man, that thing looks just lousy with freedom... straight-up right out the diddle-doo, comin' at ya right straight up. Ha-ha!
"
155,"[He toots his flute, runs after the ship, and climbs a rope up into the hold. Some rats skitter away.]
"
155,"Lemonhope: Yeah, exactly. [sees a crate of limes] A-ha-ha-ha! [picks one up] Wha-a-at? Okay... [laughs] It takes all kinds, I guess! [sucks on the lime, lies down, and plays his harp]
"
155,"[As Lemonhope plays his harp, several rats come out from hiding, lured by the sound. They form a blanket around Lemonhope. He yawns and falls asleep. He wakes up to the sound of pirates yelling and a creature roaring.]
"
155,"Pirate: Argh! A Greed Lard!
"
155,"[The ship lurches, tossing some crates off their shelves and onto Lemonhope's head, knocking him out. He wakes up covered in bruises.]
"
155,"Lemonhope: [groans] Oh, my fontanelle. Hello? I—I accidentally came on to your boat, [emerges holding his broken harp] but—but I think I really need some help.
"
155,"[The ship is abandoned and half buried under the desert sand. The scene fades into Lemonhope's dream, in which he is a horse humming merrily to himself and walking past pink spots on the ground.]
"
155,"Lemongrab 2: Hey. Hey, guy. Back here.
"
155,"[Lemonhope continues dragging Lemongrab 2 along behind him.]
"
155,"Lemongrab 2: Hey, c'mon, I've fallen off back there. Guy? Hey, buddy.
"
155,"Princess Bubblegum: Psst. Down here.
"
155,"[Lemonhope lifts his hoof, showing he has stepped in gum. It grows a face.]
"
155,"Princess Bubblegum: Psst. Lemonhope, it's me. You are... You are unacceptable!
"
155,"Lemongrab 2: Buddy, buddy, buddy, buddy, buddy, buddy, buddy...
"
155,"[Lemonhope screams soundlessly as the room fills with gum. Back in the real world, a lone cloud in the sky floats outside a breach in the hull. Two taxidermied rats dressed like Finn and Princess Bubblegum stand on a crate, against which rests Lemonhope's wooden replacement harp. A mobile of dried lime slices rustles in the light breeze. An emaciated Lemonhope moans lightly in his sleep, while his eyes move frantically behind closed eyelids. He suddenly screams and sits up.]
"
155,"Lemonhope: [laughs] A lot of nightmares again. I guess that's freedom for you. Oh.
"
155,"[A trio of scorpions advance toward him. He grabs his flute and toots it at them. They click their pincers menacingly before retreating.]
"
155,"Lemonhope: [yawns] Mm. [smacks lips] Thirsty. [gets up and walks to a counter] Nothing like juice for breakfast. [squeezes a dry slice of lime] Oh. I guess that's the rest of those. [throws it on a pile of dry slices] Well, I guess if there's no juice, I got freedom to go find water. [laughs weakly then frowns]
"
155,"[He picks up his harp and flute and goes to the deck. Above the jamb is a banner reading ""LEMONHO9E."" He looks up.]
"
155,"Lemonhope: Huh. Weird cloud's still there. [shakes fist] Couldn't rain a little, could ya? Huh, cloud? Eh, what are you gonna do? Freedom not to rain, I guess. [He leaves the ship and wanders through the desert. After walking awhile, he is now lying face-down in the sand and scooting himself along.]
"
155,"Lemonhope: [singing weakly] Lemonhope's got meat that's warm in the sun. My lemon of... [hoarsely] freedom!
"
155,"[His hair suddenly ignites, and he lies face-down in the sand, motionless.]
"
156,"[A small cloud rains on Lemonhope's head, putting out the fire. Phlannel Boxingday returns the cloud to its bottle and bends over Lemonhope.]
"
156,"Phlannel Boxingday: Psst. Lemonhope.
"
156,"[Lemonhope lifts his head up.]
"
156,"Phlannel Boxingday: Hey. That's better.
"
156,"Lemonhope: Who are you?
"
156,"Phlannel Boxingday: My name's Phlannel Boxingday, and I've been watching you and your hard, hot life in this desert from up there [points] in my cloud trawler. I thought you might need a hand.
"
156,"Lemonhope: Mm-hmm.
"
156,"Phlannel Boxingday: Kid, truth be told, you're looking a little raw. You're totally free to come hang out with me until you're feeling stronger.
"
156,"Lemonhope: [unsure] Mm...
"
156,"Phlannel Boxingday: It's your choice.
"
156,"[Lemonhope stands up and gives a thumbs up, nodding.]
"
156,"Phlannel Boxingday: [patting Lemonhope's hair] Ha-ha, let's go, dude.
"
156,"[They are now riding Phlannel's cloud trawler above the clouds.]
"
156,"Phlannel Boxingday: So... read any good books lately?
"
156,"Lemonhope: Oh, I can't read. They tried to teach me in school, but... mm, I just faked it.
"
156,"Phlannel Boxingday: Ah-hah... Uh-oh. Hold that thought, buddy. Looks like a Greed Lard's picked up our scent. Dangit, he's a fast one. We can't outrun him, but maybe we can drive him off. I need you to play that flute of yours, Lemonhope. I saw how you rassled those scorpions before. Now play that flute with all your might!
"
156,"[Lemonhope takes a deep breath and toots the flute. The Greed Lard grimaces and veers left.]
"
156,"Phlannel Boxingday: Keep it up, Lemonhope. It's working! He's turning off!
"
156,"[The Greed Lard releases steam out its blowhole.]
"
156,"Phlannel Boxingday: No, wait. He—he's mad. We've enraged him. He's calling his pack. The harp, Lemonhope! Quick, quick, quick!
"
156,"[Lemonhope plucks at his harp, soothing the monster and luring it in.]
"
156,"Phlannel Boxingday: We'll lure the beast into the rocks.
"
156,"[The dive below the clouds and the bird follows. They fly alongside a rock pillar, and the bird crashes into it. As it falls away, Lemon People fall from its mouth.]
"
156,"Lemonhope: [gasps]
"
156,"[The Lemon People continue falling.]
"
156,"Lemonhope: No! Phlannel! Stop the ship! Stop the ship!
"
156,"Phlannel Boxingday: What? What for?
"
156,"Lemonhope: STOP THE SHIP!
"
156,"[Now on the ground, they walk up to the fallen bird.]
"
156,"Phlannel Boxingday: You see, Lemonhope? It's not peeps. It's dosh!
"
156,"Lemonhope: Oh.
"
156,"Phlannel Boxingday: Greed Lards eat dosh for food, and 'cause we killed it, we get to keep it all. That's my job, Lemonhope. When I'm not out being free and having adventures, I'm killing monsters that eat dosh and then keeping the dosh. And it just so happens that I'm looking for a new apprentice. What do you think about partnering up with old Phlannel Boxingday?
"
156,"Lemonhope: Oh, my gosh, Phlannel, yes! [laughs] It's a dream come true! [laughs] A dream come true! A dream come true...
"
156,"[The scene fades into another one of Lemonhope's dreams. A marionette dangling from chains walks by while singing Lemonhope's Song.]
"
156,"Lemonhope: ?Poor little Lemonhope. [passing by bones] Throw me a lemon-rope. Is there a home for me and my harp? A place where my [sees a skull] friends... give me hu—?
"
156,"[An obese Lemongrab chews and moans happily while holding a cow with a bite taken out of it.]
"
156,"Cow: Hey. Hey... What's going on back there? Somethin' don't feel right. Oh, hey! Lemonhope is here! Hey, man, how's it goin—?
"
156,"[Lemongrab shoots hooks on chains out of his mouth toward Lemonhope, who turns and runs.]
"
156,"Cow: Whoa, what the heck?
"
156,"[Lemonhope pants frantically as he tries to run but goes nowhere.]
"
156,"Cow: Run for it, Lemonhope! Run, run! C'mon! Why aren't you running?
"
156,"[Lemonhope looks up and sees himself as the puppeteer, controlling the chains. Lemonhope wakes up, panting, and hits his head on the shelf above his bed. He joins Phlannel above deck, who is holding a bucket in a bow of fire.]
"
156,"Phlannel Boxingday: Morning, Lemonhope! Hey, is there any more white coal down in the hold? [pulls bucket of diamonds out from the fire] More black diamonds equals more love potions. The old three Rs, y'know what I'm saying? Ro-ro-romance. No, man, I can't wait for some love. It's been so lo— [drops bucket] whoops. Oh, drats. Oh, well. Hey, don't sweat it, buddy. It wasn't your fault.
"
156,"Lemonhope: It's not that, Phlannel. I had a bad dream.
"
156,"Phlannel Boxingday: Again? That's the third time this week.
"
156,"Lemonhope: [sighs] I'm free now, Phlannel, to do all whatevs I ever wanted, but all I think about is my old life. What does it mean?
"
156,"Phlannel Boxingday: Well, it's true you are free—free to help the Lemon People or leave them be—but a debt unpaid is not easily forgotten. So you are a prisoner still in deinem kopf(in your head).
"
156,"Lemonhope: Huh. That's what Mistress always said, and I didn't even listen.
"
156,"Phlannel Boxingday: Ah, Lemonhope, you're a doer, not a listener. You learn with your heart and hands, not your head. So... what will you do, Lemonhope?
"
156,"Lemonhope: I'll... I'll go back, and I'll help my people, and maybe I'll feel better.
"
156,"Phlannel Boxingday: [laughs] And how will you do it?
"
156,"Lemonhope: Um... with my harp [takes out harp] and... my flute! [takes out flute] And help from my friend Phlannel!
"
156,"Phlannel Boxingday: Nah, little Lemonhope. Of course, I'll take you as far as I can, but I can't interfere directly in Lemongrab politics. All those old pacts and treaties have me sklonked up tighter than a synthetic zanoit sterilizer bed compressor tube enlarger on garbage day.
"
156,"[Lemonhope waves goodbye as Phlannel flies away on his cloud trawler. He walks but a short distance before it starts raining and he reaches the perimeter of Castle Lemongrab.]
"
156,"Lemonhope: ?Lemonhope's family held in Lemongrab's lair. Saving them will save me, but... I am pretty scared.?
"
156,"[He walks up to the wall and finds the rope left from the last escape attempt dangling over the ledge. He climbs up and peers over the wall, seeing shackled Lemon People huddled around fires and sleeping in the rain.]
"
156,"Lemonhope: Hmm... [imagines picking a lock with his harp]
"
156,"Lemongrab: Looking for something?
"
156,"Lemonhope: [gasps]
"
156,"Lemongrab: Well, you found me, fat Lemongrab.
"
156,"[Lightning strikes. Lemonhope reaches for his harp.]
"
156,"Lemongrab: Oh, what's that you've got? Ah-ha, your little harp? But what's this? [takes off hood, revealing corked ears] I've got things in my ears tonight! So now I'm invincible!
"
156,"Lemongrab 2: [from inside Lemongrab] Play it, Lemonhope!
"
156,"Lemongrab: What? I—speak up, child!
"
156,"Lemonhope: I didn't say anything.
"
156,"Lemongrab 2: The harp! Hurry! I'll take care of the rest!
"
156,"Lemongrab: What?
"
156,"Lemongrab 2: The harp, Lemonhope! Play it!
"
156,"Lemongrab: Oh, the harp! Didn't I just explain? I've got things in my—
"
156,"[Lemongrab 2's arms reach out of Lemongrab's mouth and take the corks out.]
"
156,"Lemongrab: [gasps] My—my—my things! [reaches inside him for Lemongrab 2, who evades his grasp]
"
156,"[Several Lemon People chanting ""Hope"" climb on Lemongrab and hold his arms down.]
"
156,"Lemongrab: [screams] Let—Let me go! Let me go!
"
156,"Lemongrab 2: The harp, Lemonhope! The harp!
"
156,"[Lemonhope strums his harp.]
"
156,"Lemongrab: [screaming] This sounds awful!
"
156,"Lemongrab 2: Faster, Lemonhope!
"
156,"[Lemonhope plays faster.]
"
156,"Lemongrab 2: Faster, Lemonhope!
"
156,"Lemongrab: I can't stands no more!
"
156,"Lemongrab 2: Faster!
"
156,"[Lemonhope plays faster still.]
"
156,"Lemongrab: [shaking his head violently] AAAAAAAAAAAAAH—!
"
156,"[He suddenly explodes, and bits of lemon rain from the sky, along with Lemonhope, who lands on his head with a thud. In Lemonhope's dream, knocking is heard.]
"
156,"Lemonhope: Hmm?
"
156,"[Knocking]
"
156,"Lemonhope: Coming! [climbs up steps]
"
156,"[Knocking continues.]
"
156,"Lemonhope: Wait, I'm—I'm—I'm coming!
"
156,"[At the top of the steps is a gray door with no knob. He pushes it; it suddenly opens. On the other side is an expanse of water and some clouds.]
"
156,"Lemonhope: Hello? H—Hello?
"
156,"[He climbs up some more stairs to a bird's nest, where he stares out at the mountains and clouds in the distance. The scene changes to Finn playing his flute.]
"
156,"Princess Bubblegum: You know, I was thinking, Lemonhope. Maybe you'd like to stay here in Lemongrab while Lemongrab recovers. Ever kingdom needs a champion, and you're a true champion if ever I've seen one. Plus, I already set up a little room for you.
"
156,"Lemonhope: Is he gonna stay like that?
"
156,"Princess Bubblegum: Like what? [looks at Lemongrab 3, lumpy and covered in stitches] Oh, heh, no, no-no-no-no. Once his brains and bodies remix, he should be back to his lonely old self, which seems to be his only stable relationship model.
"
156,"Lemongrab 3: Me!
"
156,"Princess Bubblegum: So will you stay, Lemonhope, and help your people once more?
"
156,"Lemonhope: Nah, that's okay.
"
156,"Princess Bubblegum: Oh, but I thought...
"
156,"Lemonhope: I mean, you guys are cool and all, but I mostly came back here so I could stop thinking about y'all all the time. I'll be back when I'm tired of being free. [walking out] See you in a thousand years, I guess. Peace!
"
156,"Finn: Wow. I really thought he was gonna stay.
"
156,"Princess Bubblegum: Me too. I even wrote a song about it.
"
156,"Finn: [laughs]
"
156,"Princess Bubblegum: Hey! Don't laugh.
"
156,"Finn: Let me hear it!
"
156,"Princess Bubblegum: No! It's terrible.
"
156,"Finn: Come on!
"
156,"Princess Bubblegum: No!
"
156,"Finn: Come on! Do it, do it, do it, do it, do it...
"
156,"Princess Bubblegum: Gah! Okay, okay.
"
156,"[As Princess Bubblegum sings ""Young Lemonhope,"" a thousand-year-old Lemonhope walks through what remains of Ooo. He passes the Tree Fort, now taller than the clouds, and the Candy Castle, now in the middle of an abandoned city. He continues walking until he arrives at Castle Lemongrab. He walks through the halls until he finds the room that Princess Bubblegum set up for him. He turns off his bio-suit, gets into the bed, smiles, and closes his eyes.]
"
157,"[In the Candy Kingdom, a crowd of Candy People and Party Bears is dancing in front of a stage, on which are Finn, Party Pat, and Rap Bear.]
"
157,"Rap Bear: Yo! Check, check, one, two! Hey! I'm Rap Bear! I can rap... like that. Ha-ha, I'm back! It's a battle of rhymes. I'm gonna do it this time. I'm Rap Bear. My raps are mystical... quantum physics! Whoo! [drops mike]
"
157,"Crowd: Whoa!
"
157,"Rap Bear: Yeah, yeah!
"
157,"Jake: Boo! That was pre-written. It's so obvious! Take him out, Finn!
"
157,"Finn: Off...
"
157,"Starchie: Nope.
"
157,"Finn: Off the dome, here we go. Uh! I'm-a start it now. I'm-a battle now. We gonna make a rhyme, so I can rap this time. I rap for millions... [beat] sesquipedalians.
"
157,"Crowd: [cheering]
"
157,"Starchie: Yeah, that was tight.
"
157,"Finn: Whoo! [sees Rap Bear crying] Huh? Rap Bear, what's wrong, man?
"
157,"Rap Bear: How can I be Rap Bear if I'm not the best?
"
157,"Finn: No way! You are the best! Going up against you was a dream come true. I look up to you, man. You're like... You're like my hero, Rap Bear.
"
157,"Jake: Awesome.
"
157,"Rap Bear: [hugs Finn] Thank you, Finn.
"
157,"Crowd: [cheering]
"
157,"Party Pat: I thought Billy was your hero.
"
157,"Finn: Yeah, but Billy's dead, so... Billy.
"
157,"[Flashback begins. Billy is standing on a pile of fallen monsters.]
"
157,"Billy: Ha-ha! Check out these dummies.
"
157,"Finn: [jumping and clapping] Ha-ha! Yeah! You're awesome Billy! Ha-ha!
"
157,"Monster: You're gonna pay for this, Billy!
"
157,"[Billy grabs the monster by the face and throws him upward. He jumps up after it, punches it away, then lands with a thud.]
"
157,"Finn: Sick.
"
157,"Billy: [laughs] Billy! [Half his face becomes the Lich's.]
"
157,"[Flashback ends. Finn walks offstage and away from the crowd.]
"
157,"Party Bear: I love rap music, but only when it's good rap.
"
157,"Woman: Finn! Finn! Finn.
"
157,"Finn: Huh? Who dat?
"
157,"Woman: I'm Canyon, Billy's ex-girlfriend.
"
157,"Finn: Say what?! That's so weird. I was just— [stammering] Party Pat was just like—
"
157,"Jake: What's going on here? Who's that?
"
157,"Finn: This is Billy's ex-girlfriend.
"
157,"Jake: His special Lady?
"
157,"Canyon: No, his ex-girlfriend.
"
157,"Jake: Oh, man, I'm sorry. Well, I hope you guys get back together. Whoo-oop! [leaves]
"
157,"Finn: Jake's still in denial about Billy.
"
157,"Canyon: Billy and I broke up four years ago, but I held on to this. [takes out brown cloth]
"
157,"Finn: [gasps] Billy's loincloth!
"
157,"Canyon: After Billy died, I couldn't keep it in my place anymore. I heard you guys were friends, so when I saw your name on the rap battle flyer, I thought it would be cool to bring it to you.
"
157,"[Finn dons the loincloth like a cape.]
"
157,"Starchie: [coughs] Oh, that's some smelly. [leaves]
"
157,"Finn: Thank you, Canyon. I guess I've been in denial, too. Have you been back to Billy's crack?
"
157,"Canyon: No, I can't.
"
157,"Finn: It's time to go see Billy's crack.
"
157,"[Finn and Canyon stand outside Billy's crack.]
"
157,"Canyon: Shouldn't Jake be here?
"
157,"Finn: He needs more time. This would mess him up too much. [enters crack]
"
157,"[Several Gnomes are seen lying about.]
"
157,"Finn: [gasps] Fairies! Oh, they've infested the place! Okay, you guys, out! This is Billy's crack.
"
157,"Gnome 1: Billy got aced by the Lich.
"
157,"Gnome 2: We have dibs on the crack, so beat it!
"
157,"Finn: I'll dib up your brains if you don't respect the mems of Billy.
"
157,"Jordan: Flimsy threats! Like a tiny blade of grass in a maelstrom, you are. That storm is me, Jordan, Lord of the Fairies. I ain't afraid of you or this big—
"
157,"[Finn cuts his pants off.]
"
157,"Jordan: You think you can chump me like that? This breeze feels great, doofus!
"
157,"[Finn cuts his head off.]
"
157,"Jordan's head: All right.
"
157,"[Some fairies fly off with his head.]
"
157,"Finn: Laters.
"
157,"[Canyon is sitting on Billy's motorcycle.]
"
157,"Finn: Um, so, Canyon, why did you and Billy break up?
"
157,"Canyon: Huh? Oh. Well, I loved Billy, and I believed in him, but then Billy stopped believing, and that jammed up our whole deal—being a top-tier, red-belt power couple. After a while, all he did was watch movies and play video games. Pretty lame, right? So I bailed.
"
157,"Finn: Even heroes have slumps, bro.
"
157,"Canyon: Yeah, I know. I heard he was making a comeback, too. What a weird world.
"
157,"[Flashback begins. Billy and Canyon are riding on his motorcycle and fighting demons. Billy does a wheelie.]
"
157,"Billy: Billy!
"
157,"[Flashback ends.]
"
157,"Canyon: What the—? [takes a rolled-up paper out of the motorcycle]
"
157,"Finn: What is it?
"
157,"Canyon: It looks like Billy's bucket list.
"
157,"Finn: Whoa, let me see!
"
157,"[Canyon hands it to Finn.]
"
157,"Finn: Hmm. Looks like he got to most of these. He sure lived a full life. Okay, here's one. Wait. ""Tell Finn that thing."" What the butt is that?
"
157,"Canyon: [shrugs] I don't know.
"
157,"Finn: Okay, that's gonna bother me forever. Well—well, here's one more. We should do it for Billy.
"
157,"Canyon: What's that?
"
157,"[Scene cuts to Finn and Canyon riding Billy's motorcycle through a desert. Finn has to use wrenches to reach the handlebars.]
"
157,"Canyon: Are you sure you're okay?
"
157,"Finn: [screams]
"
157,"[A giant reptilian monster snaps its teeth at them as they ride past. It chases them, brandishing short swords. It lunges at Canyon, but she ducks under it and punches it away.]
"
157,"Finn: Holy shram! Whoo!
"
157,"[They hit a ramp, which launches them into a canyon. They leap from the bike and grab a tree as the bike hits the bottom and explodes. Finn and Canyon look at each other contently. At the bottom of the canyon, Finn and Canyon stand beside the river.]
"
157,"Canyon: That was awesome, Finn. You know, you remind me of Billy when he was young.
"
157,"Finn: Whoa. So... can I see you sometime?
"
157,"Canyon: I have a feeling our paths will cross again. Take care, Finn.
"
157,"[They fist bump, and she turns to the river. She raises her left hand, parting the water and revealing some steps. She walks down them and is swallowed by the river.]
"
157,"Finn: [takes out bucket list] ""Take Canyon on one last ride."" [crosses it out and drops his pencil] Whoops. [As he picks up his pencil, he sees something written in the corner.] What? Another item? You sneaky Billy. ""Lie on my back in the ocean. Just float."" Cool. [screams] Why the ocean, Billy?!
"
157,"[Scene cuts to Finn looking out at the ocean.]
"
157,"Finn: Okay, Finn, don't think about your fear. Just jump in there like it's no biggie. Do it for Billy. For Billy!
"
157,"[He runs at the ocean, screaming, then runs away. He shivers and pants from fright.]
"
157,"Finn: I'm afraid. I'm afraid! Oh, dang, here he comes! Here comes the Fear Feaster!
"
157,"[The Fear Feaster comes out of Finn's bellybutton and laughs.]
"
157,"Fear Feaster: Way to go, Finn the Coward. Still afraid of the ocean, eh? [laughs] You should just give up! You're not a hero. You're a wimp-o! A cringing, cowardly—
"
157,"[Finn walks down the beach toward a dock.]
"
157,"Fear Feaster: Hey, where you going? Fool, I come with. Ha-ha! I'm gonna nosh on your insecurities. Then I'll—I'll squat on your hopes. So now what, little boy?
"
157,"[Finn breaks a board off the dock.]
"
157,"Fear Feaster: Huh? Uh, hey, man, don't do anything stupid. Hey! You're too chicken to face your fears with open eyes? This stank is cheating!
"
157,"Finn: This stank is for Billy. [hits himself in the head with the board]
"
157,"Fear Feaster: No! [goes back inside Finn]
"
157,"[Finn falls backwards into the ocean. He floats for a second, then crosses his eyes and sinks. A whale takes Finn's hat and swims off with it through a circular opening. Finn follows it, but the opening turns out to be the opening to a giant-sized version of Finn's hat. As Finn swims upwards, the giant hat turns and faces Finn. Finn glances back at it, and it suddenly launches toward him.]
"
157,"Finn: Huh? [continues swimming, then looks back again] Aaaaaaaaaaaaaaaah!
"
157,"[Finn reaches the surface and gasps for air, but the hat comes out of the water, too, supported by a tall pillar of water. Finn is lifted up by the water. He tries to swim away, but he can't move. The whale suddenly swims up the column of water and out the opening of the giant hat. It opens its mouth wide.]
"
157,"Finn: For Billy!
"
157,"[The whale snaps its mouth shut around Finn.]
"
157,"Fear Feaster: Wake up. Wake up!
"
157,"Finn: [gasps and pants, struggling to stay afloat]
"
157,"Fear Feaster: [laughs]
"
157,"[Finn's sword arm raises itself out of the water and slaps Finn.]
"
157,"Finn: Huh? Whoa!
"
157,"[The grass sword extends itself.]
"
157,"Fear Feaster: [laughs] No mortal blade can harm—
"
157,"[As if responding to the Fear Fester's taunt, the sword slices through the Fear Feaster... much to the apparition's big time dismay.]
"
157,"Fear Feaster: What?! [explodes]
"
157,"[Finn looks at his sword, stunned, and it retracts itself.]
"
157,"Finn: Was that you or me? Huh? Hey. Hey! I—I'm doing it! [laughs] I'm not afraid of the ocean anymore! I'm doing it, Billy.
"
157,"Billy: Billy!
"
157,"[A constellation in the form of Billy draws itself in the sky.]
"
157,"Billy: You finished my list. Now I can rest like a great hero. Thank you, Finn.
"
157,"Finn: You're welcome. Canyon helped, too.
"
157,"Billy: Tell Canyon I watch her sleep. Man, love is weird, Finn.
"
157,"Finn: I know. Is that the thing you wanted to tell me?
"
157,"Billy: No. Goodbye.
"
157,"[The constellation disappears.]
"
157,"Finn: Wait. Billy!
"
157,"[The constellation reappears as quickly as it disappeared.]
"
157,"Billy: What?
"
157,"Finn: What's the thing you wanted to tell me?
"
157,"Billy: Oh, uh, you must go to the Citadel. That's where your father is.
"
157,"Finn: Joshua's not alive. Me and Jake buried him behind the—
"
157,"Billy: Not Joshua! Your other dad. Dad the Human.
"
157,"Finn: What?
"
157,"Billy: Your father, Finn. He's alive.
"
